,k,iteration,H,cost,converged,R1,R2,R3,R4
291,15,14550,6.9449573,-6.9481673,,0.05957658,0.015239716,-0.0118340105,-0.089655906
292,15,14600,7.139383,-6.8678274,,-0.059143793,-0.09465742,0.009293914,-0.048864365
293,15,14650,6.9901147,-7.036789,,0.015987417,-0.014741898,-0.012402251,-0.087962866
294,15,14700,7.1378474,-7.102613,,-0.043197695,-0.064425945,-0.04765646,-0.040857434
295,15,14750,7.208601,-7.107152,,0.00013237071,0.029835224,0.015705556,0.015307128
296,15,14800,7.144012,-7.1647162,,0.019134026,-0.008214951,0.0064036846,-0.07744786
297,15,14850,7.0854053,-7.1089187,,0.04679876,0.053572178,-0.05732213,-0.07922235
298,15,14900,7.1447396,-6.819652,,0.018098997,0.05643177,0.011424214,0.0666998
299,15,14950,7.0861173,-7.050612,,0.0589145,-0.010391235,-0.042208776,0.027878761
300,15,15000,7.157568,-6.9034452,1,-0.04302602,-0.05094099,-0.012083471,0.05163887
