,k,iteration,H,cost,converged,R1,R2,R3,R4
187,10,9350,2.852187,15.60827,,-0.096711114,-0.14812803,-0.041285485,0.5357218
188,10,9400,3.026804,22.453732,,-0.07802369,-0.16258383,0.051603943,0.66057134
189,10,9450,3.2592292,18.46788,,-0.06531533,-0.1730237,-0.028912112,0.5959736
190,10,9500,3.163189,9.629926,,-0.023490395,-0.052149296,0.024852186,0.43756643
191,10,9550,3.024437,14.187599,,-0.021234475,-0.10983896,-0.011666462,0.5255908
192,10,9600,3.0819871,-1.6373234,,-0.05953917,-0.020472527,-0.012914851,0.07591334
193,10,9650,2.9654548,25.367943,,-0.007975136,-0.1563859,-0.0515216,0.71880484
194,10,9700,3.2138834,4.761997,,-0.023315407,-0.108365536,0.015922278,0.29849967
195,10,9750,3.1005623,5.2145615,,-0.03148764,-0.07523775,-0.031066045,0.3206677
196,10,9800,3.0302885,17.46043,,0.028075052,-0.08857584,0.020453542,0.59283674
197,10,9850,2.860719,4.524225,,0.00023640775,-0.096664906,-0.008805737,0.2874137
198,10,9900,2.873569,4.205451,,-0.015988877,-0.06912422,-0.031879917,0.2865806
199,10,9950,3.0053048,10.973348,,-0.074995525,-0.10936403,-0.0030191392,0.45093116
200,10,10000,2.8332274,1.8251728,1,0.010883304,-0.039120197,-0.04810737,0.21479216
